측정,측정망,측정소명,측정날짜,1일,2일,3일,4일,5일,6일,7일,8일,9일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
초미세먼지(PM2.5),도로변대기,[충남 아산시]장재리,2022년10월,37,23,9,5,9,15,10,9,5,4,11,19,14,17,26,34,11,14,24,40,54,24,19,15,18,16,27,40,31,26,16
초미세먼지(PM2.5),도로변대기,[충남 천안시]성성동,2022년10월,65,30,10,8,11,19,12,8,6,7,12,19,14,26,43,43,17,12,19,34,52,32,29,14,13,13,27,50,39,27,17
초미세먼지(PM2.5),항만,[충남 당진시]평택당진항,2022년10월,92,43,11,8,15,18,13,14,10,11,15,37,27,34,51,50,18,16,25,46,71,48,28,16,21,18,33,62,55,47,29
초미세먼지(PM2.5),항만,[충남 당진시]평택당진항(당진항),2022년10월,63,38,7,3,9,13,5,7,4,5,7,27,17,20,37,33,8,5,14,32,54,29,15,8,11,9,23,40,37,33,16
초미세먼지(PM2.5),항만,[충남 서산시]대산항,2022년10월,74,48,6,7,13,12,9,11,9,8,13,27,21,29,36,37,11,12,13,27,42,24,20,12,14,17,20,42,45,44,27
초미세먼지(PM2.5),항만,[충남 서천군]장항항,2022년10월,45,28,12,9,13,17,16,13,12,13,14,20,18,20,45,50,23,17,22,30,47,31,28,18,19,18,27,41,46,40,24
초미세먼지(PM2.5),교외대기,[충북 괴산군]청천면,2022년10월,21,17,14,13,7,10,10,9,7,11,17,16,13,14,14,30,27,21,23,25,36,33,38,26,16,22,27,29,21,13,13
초미세먼지(PM2.5),교외대기,[충북 음성군]금왕,2022년10월,27,21,11,8,10,15,8,9,8,8,17,,,,,,,,,,,,,,,,32,37,30,21,15
초미세먼지(PM2.5),도시대기,[충북 괴산군]감물면,2022년10월,21,20,14,10,5,8,8,4,4,4,12,14,8,9,12,23,24,13,20,22,31,32,31,15,10,14,25,30,20,16,17
초미세먼지(PM2.5),도시대기,[충북 괴산군]괴산읍,2022년10월,26,22,15,12,5,10,11,6,5,5,11,13,10,10,13,27,27,13,16,21,30,26,31,17,12,11,26,30,19,16,11
초미세먼지(PM2.5),도시대기,[충북 단양군]단성면,2022년10월,13,13,13,5,4,4,3,5,5,5,7,12,8,8,9,11,25,10,13,13,19,23,22,10,6,7,14,18,13,8,9
초미세먼지(PM2.5),도시대기,[충북 단양군]단양읍,2022년10월,11,9,12,4,3,2,3,3,2,3,6,12,6,7,9,12,20,7,14,15,19,28,27,8,4,4,6,13,11,10,9
초미세먼지(PM2.5),도시대기,[충북 단양군]매포읍,2022년10월,42,23,17,12,,,2,8,6,5,13,18,13,14,13,15,22,20,25,25,38,36,33,13,11,15,24,22,15,13,11
초미세먼지(PM2.5),도시대기,[충북 보은군]보은읍,2022년10월,20,16,14,10,5,8,11,3,5,4,8,11,7,8,13,21,17,9,13,18,21,17,25,12,10,9,20,25,17,13,9
초미세먼지(PM2.5),도시대기,[충북 영동군]영동읍,2022년10월,11,11,9,5,5,8,7,1,2,2,7,8,6,4,8,16,18,8,12,16,16,15,22,15,9,9,14,19,12,9,7
초미세먼지(PM2.5),도시대기,[충북 영동군]황간면,2022년10월,12,14,17,8,6,7,9,3,3,3,6,12,7,6,8,20,24,7,12,14,14,15,26,14,8,4,27,27,16,12,9
초미세먼지(PM2.5),도시대기,[충북 옥천군]옥천읍,2022년10월,21,17,13,7,5,15,12,5,4,3,8,14,13,9,10,30,20,8,14,19,23,21,27,12,13,11,22,33,23,22,12
초미세먼지(PM2.5),도시대기,[충북 음성군]소이면,2022년10월,20,19,11,6,5,11,4,3,5,4,13,18,9,9,12,29,20,13,15,22,34,34,33,14,13,11,26,32,24,23,15
초미세먼지(PM2.5),도시대기,[충북 음성군]음성읍,2022년10월,21,22,13,8,9,13,7,6,7,6,14,20,15,13,17,29,23,15,20,28,39,34,31,20,11,14,25,37,25,22,14
초미세먼지(PM2.5),도시대기,[충북 제천시]영천동,2022년10월,21,15,11,3,6,5,5,8,8,7,11,14,12,12,13,14,21,13,17,22,30,35,28,14,9,13,20,22,18,15,13
초미세먼지(PM2.5),도시대기,[충북 제천시]장락동,2022년10월,27,21,16,7,7,6,7,9,8,7,13,20,17,18,19,19,27,15,19,24,36,39,33,15,11,17,24,24,21,20,18
초미세먼지(PM2.5),도시대기,[충북 제천시]청풍면,2022년10월,16,14,10,3,3,3,3,4,5,5,7,14,8,8,10,14,23,9,13,16,20,22,26,8,5,9,12,19,13,11,8
초미세먼지(PM2.5),도시대기,[충북 증평군]도안면,2022년10월,23,16,7,8,8,15,12,9,7,11,19,20,15,16,16,36,43,14,15,18,28,21,23,12,11,8,23,25,11,7,7
초미세먼지(PM2.5),도시대기,[충북 증평군]증평읍,2022년10월,22,16,13,9,6,10,7,4,5,4,8,9,8,8,12,26,16,10,13,18,27,20,21,12,9,8,19,22,14,11,11
초미세먼지(PM2.5),도시대기,[충북 진천군]덕산읍,2022년10월,27,24,17,11,9,17,7,4,8,6,11,17,12,19,17,40,22,11,14,27,38,33,30,13,9,12,25,37,31,22,14
초미세먼지(PM2.5),도시대기,[충북 진천군]진천읍,2022년10월,,,,11,15,21,14,12,11,11,19,28,19,22,29,43,27,20,24,38,54,43,37,23,20,20,34,52,36,29,24
초미세먼지(PM2.5),도시대기,[충북 청주시]가덕면,2022년10월,30,17,13,11,9,14,14,7,5,,17,12,16,9,10,30,19,15,39,31,34,28,30,18,13,10,30,30,19,13,11
초미세먼지(PM2.5),도시대기,[충북 청주시]사천동,2022년10월,32,23,11,8,9,15,9,4,4,3,10,16,12,16,20,37,17,11,19,30,35,26,26,13,12,13,26,37,24,21,14
초미세먼지(PM2.5),도시대기,[충북 청주시]산남동,2022년10월,36,23,13,10,11,18,14,8,5,5,11,16,12,12,16,34,18,12,21,30,35,24,29,15,14,13,26,40,22,18,11
초미세먼지(PM2.5),도시대기,[충북 청주시]송정동(봉명동),2022년10월,34,24,11,9,,13,10,7,3,3,9,17,16,18,20,32,15,10,17,29,32,23,21,10,14,13,24,37,24,18,11
초미세먼지(PM2.5),도시대기,[충북 청주시]오송읍,2022년10월,41,27,11,6,7,17,9,6,3,3,8,15,12,13,23,51,15,10,16,28,34,24,23,11,11,11,24,41,33,22,13
초미세먼지(PM2.5),도시대기,[충북 청주시]오창읍,2022년10월,41,26,15,11,9,16,12,7,6,6,11,16,11,15,20,37,19,11,18,25,37,26,24,13,8,10,24,32,19,18,11
초미세먼지(PM2.5),도시대기,[충북 청주시]용담동,2022년10월,29,19,11,9,6,13,10,4,3,3,8,12,8,9,13,26,17,9,14,23,31,22,24,11,9,8,23,31,15,11,9
초미세먼지(PM2.5),도시대기,[충북 청주시]용암동,2022년10월,38,25,18,12,12,18,15,9,8,7,13,18,14,14,21,37,21,16,24,33,38,28,32,20,18,16,31,44,25,21,14
초미세먼지(PM2.5),도시대기,[충북 충주시]살미면,2022년10월,16,15,13,9,4,6,5,5,4,5,8,13,8,9,12,14,17,11,14,23,23,26,26,13,5,9,14,27,22,15,12
초미세먼지(PM2.5),도시대기,[충북 충주시]중앙탑면,2022년10월,23,19,14,8,5,6,4,4,4,4,9,13,8,11,14,22,18,12,15,21,30,29,25,11,7,8,20,25,14,13,10
초미세먼지(PM2.5),도시대기,[충북 충주시]칠금동,2022년10월,36,32,23,19,14,,4,4,7,6,15,20,11,12,17,24,26,16,22,29,38,40,36,15,10,15,26,38,23,22,15
초미세먼지(PM2.5),도시대기,[충북 충주시]호암동,2022년10월,16,14,4,8,3,3,3,3,4,5,10,14,9,9,10,13,20,14,18,21,25,26,26,12,8,11,19,24,16,15,10
초미세먼지(PM2.5),도로변대기,[충북 청주시]복대동,2022년10월,33,20,12,7,7,13,9,4,3,2,8,15,11,14,16,32,14,9,17,27,30,21,22,12,10,12,24,38,25,18,10
미세먼지(PM10),도시대기,[서울 강남구]강남구,2021년1월,22,27,30,33,22,20,29,16,21,27,37,53,85,69,65,46,17,31,29,35,44,33,8,10,22,31,34,29,20,40,46
미세먼지(PM10),도시대기,[서울 강동구]강동구,2021년1월,30,36,42,45,29,29,34,22,29,35,47,67,108,91,85,60,22,40,34,44,52,31,7,14,24,34,43,36,26,47,54
미세먼지(PM10),도시대기,[서울 강북구]강북구,2021년1월,33,40,45,44,30,31,40,25,33,41,52,72,119,80,85,62,25,39,36,48,43,41,10,12,19,33,40,36,29,51,54
미세먼지(PM10),도시대기,[서울 강서구]강서구,2021년1월,25,33,38,42,26,26,29,20,25,32,58,61,101,79,72,56,21,37,29,46,49,40,17,14,30,50,39,32,24,54,58
미세먼지(PM10),도시대기,[서울 관악구]관악구,2021년1월,21,27,31,31,22,18,25,16,20,25,38,46,89,66,65,45,17,34,27,38,43,37,10,12,25,35,32,28,19,45,46
미세먼지(PM10),도시대기,[서울 광진구]광진구,2021년1월,25,29,35,34,23,23,29,17,24,31,38,55,88,74,69,49,19,32,29,36,40,27,6,12,19,29,37,31,22,43,47
미세먼지(PM10),도시대기,[서울 구로구]구로구,2021년1월,24,33,37,39,30,25,26,16,21,31,46,56,105,74,72,48,15,41,31,47,52,46,11,10,25,42,37,34,22,54,55
미세먼지(PM10),도시대기,[서울 금천구]금천구,2021년1월,28,34,39,40,29,27,30,21,26,34,50,60,105,78,68,57,21,41,36,44,49,44,11,16,26,37,40,34,25,57,55
미세먼지(PM10),도시대기,[서울 노원구]노원구,2021년1월,29,35,40,42,28,27,35,22,30,35,48,66,109,89,83,57,23,34,33,50,47,39,12,16,25,31,37,34,25,45,51
미세먼지(PM10),도시대기,[서울 도봉구]도봉구,2021년1월,22,29,30,33,20,18,24,13,20,26,38,52,101,64,71,40,12,26,26,42,37,43,5,6,14,26,30,25,16,37,44
미세먼지(PM10),도시대기,[서울 동대문구]동대문구,2021년1월,23,27,30,33,23,20,28,16,21,29,38,55,92,67,70,46,18,28,29,40,42,40,12,14,22,34,34,29,20,40,47
미세먼지(PM10),도시대기,[서울 동작구]동작구,2021년1월,26,35,39,39,29,26,32,23,28,35,48,59,101,79,78,57,20,40,36,47,53,37,12,14,25,37,41,36,29,53,56
미세먼지(PM10),도시대기,[서울 마포구]마포구,2021년1월,22,27,31,32,22,22,25,17,22,28,39,47,89,67,64,43,18,30,25,38,38,26,12,13,22,35,35,27,20,46,49
미세먼지(PM10),도시대기,[서울 서대문구]서대문구,2021년1월,20,26,28,28,19,19,26,12,18,26,38,51,95,60,64,39,12,29,24,34,30,,3,5,15,35,33,29,18,46,42
미세먼지(PM10),도시대기,[서울 서초구]서초구,2021년1월,22,32,30,37,26,26,30,18,23,30,44,61,112,81,81,51,15,40,35,48,53,44,9,14,29,43,39,34,25,49,62
미세먼지(PM10),도시대기,[서울 성동구]성동구,2021년1월,22,27,30,34,23,21,30,17,22,28,37,55,88,69,68,47,18,30,28,39,46,34,10,12,22,31,33,28,20,42,48
미세먼지(PM10),도시대기,[서울 성북구]성북구,2021년1월,24,28,31,35,27,20,28,12,21,27,39,59,111,68,79,46,13,34,31,46,44,47,10,9,21,32,37,33,20,48,51
미세먼지(PM10),도시대기,[서울 송파구]송파구,2021년1월,25,30,34,37,22,22,29,16,21,26,39,50,84,72,66,47,17,31,26,36,41,22,9,12,22,26,34,27,21,39,45
미세먼지(PM10),도시대기,[서울 양천구]양천구,2021년1월,27,33,38,41,29,26,30,22,27,34,56,63,100,76,73,55,21,39,30,48,52,42,15,13,32,51,38,34,23,54,58
미세먼지(PM10),도시대기,[서울 영등포구]영등포구,2021년1월,23,26,30,33,25,21,23,17,21,27,43,54,88,68,64,47,18,32,25,44,46,42,14,12,28,44,34,28,19,44,51
미세먼지(PM10),도시대기,[서울 용산구]용산구,2021년1월,32,44,46,47,33,33,46,30,34,43,50,64,111,93,74,58,24,33,35,56,45,29,9,11,22,34,38,36,,,
미세먼지(PM10),도시대기,[서울 은평구]은평구,2021년1월,22,32,31,31,24,21,34,17,21,25,38,50,108,69,72,46,17,35,28,41,32,30,11,8,16,42,36,31,21,48,42
미세먼지(PM10),도시대기,[서울 종로구]종로구,2021년1월,30,36,38,41,30,26,42,20,26,35,47,67,111,81,80,53,20,35,35,47,46,46,12,13,25,41,40,34,24,50,55
미세먼지(PM10),도시대기,[서울 중구]중구,2021년1월,30,36,41,44,28,29,36,23,27,40,52,70,118,88,86,57,22,38,34,53,52,46,13,13,27,47,42,35,25,55,62
미세먼지(PM10),도시대기,[서울 중랑구]중랑구,2021년1월,26,31,36,37,25,23,28,18,24,31,39,60,97,74,77,51,21,33,28,39,45,37,10,12,18,32,35,30,21,43,49
미세먼지(PM10),도로변대기,[서울 강남구]도산대로,2021년1월,28,37,39,42,30,30,33,22,27,36,47,65,111,84,81,54,22,43,42,52,51,43,14,17,31,41,45,39,29,56,63
미세먼지(PM10),도로변대기,[서울 강동구]천호대로,2021년1월,30,39,42,46,33,32,31,20,28,35,49,73,111,97,85,58,24,40,39,51,54,34,13,19,29,37,52,38,29,52,62
미세먼지(PM10),도로변대기,[서울 강서구]공항대로,2021년1월,29,36,40,47,32,30,27,24,29,33,55,55,101,82,71,53,23,40,36,59,49,36,20,19,35,45,46,34,27,53,56
미세먼지(PM10),도로변대기,[서울 금천구]시흥대로,2021년1월,32,37,42,50,33,30,29,22,28,36,53,63,117,89,82,61,23,44,45,54,63,51,14,17,37,45,46,38,27,61,63
미세먼지(PM10),도로변대기,[서울 노원구]화랑로,2021년1월,31,37,43,44,29,27,29,21,29,33,43,65,105,83,83,56,24,35,39,52,52,43,16,16,29,40,45,37,29,49,54
미세먼지(PM10),도로변대기,[서울 동대문구]홍릉로,2021년1월,,,29,35,24,25,25,16,23,28,36,54,91,66,69,45,18,31,31,42,40,39,13,16,26,33,36,30,23,41,48
미세먼지(PM10),도로변대기,[서울 동작구]동작대로 중앙차로,2021년1월,27,37,39,43,31,28,29,18,24,31,47,60,102,79,74,52,22,38,41,53,55,37,11,15,28,38,44,35,29,52,57
미세먼지(PM10),도로변대기,[서울 마포구]신촌로,2021년1월,26,36,38,37,30,28,25,20,27,33,43,54,101,77,75,52,22,37,35,44,42,42,12,14,26,44,43,35,28,53,54
미세먼지(PM10),도로변대기,[서울 서초구]강남대로,2021년1월,26,38,38,44,31,25,31,17,21,29,45,56,101,78,69,51,19,41,44,48,53,35,11,15,28,34,49,40,29,49,56
미세먼지(PM10),도로변대기,[서울 성동구]강변북로,2021년1월,28,33,35,40,28,26,28,18,26,33,41,61,100,74,73,48,20,32,39,47,49,37,9,15,27,35,41,35,28,47,53
미세먼지(PM10),도로변대기,[서울 성북구]정릉로,2021년1월,28,34,38,39,26,27,30,22,28,35,44,66,108,76,81,51,22,36,37,52,54,45,13,14,22,36,41,39,25,50,54
미세먼지(PM10),도로변대기,[서울 영등포구]영등포로,2021년1월,27,33,35,39,28,25,25,19,24,29,45,56,97,77,72,50,19,36,32,55,51,48,13,15,34,47,38,32,24,49,57
미세먼지(PM10),도로변대기,[서울 용산구]한강대로,2021년1월,27,34,36,40,28,30,34,21,27,36,47,60,107,84,81,54,23,35,34,47,48,42,14,15,27,43,41,35,24,52,55
미세먼지(PM10),도로변대기,[서울 종로구]종로,2021년1월,26,29,32,37,25,25,32,18,25,35,44,64,95,71,73,51,21,31,32,46,45,44,13,11,23,38,35,29,20,43,50
미세먼지(PM10),도로변대기,[서울 중구]청계천로,2021년1월,25,30,32,36,24,24,29,17,22,32,41,62,97,73,73,47,19,30,33,46,41,42,12,13,26,39,40,31,24,47,51
미세먼지(PM10),도시대기,[서울 강남구]강남구,2021년2월,60,28,27,22,23,56,75,24,22,33,65,75,88,95,50,22,36,37,42,66,66,53,46,45,52,36,18,22
미세먼지(PM10),도시대기,[서울 강동구]강동구,2021년2월,73,36,35,27,31,66,92,31,26,37,72,82,94,98,56,25,44,44,48,72,65,61,51,54,60,35,16,26
미세먼지(PM10),도시대기,[서울 강북구]강북구,2021년2월,72,38,37,26,32,74,88,30,24,38,69,81,79,72,49,26,50,47,49,70,75,57,57,51,47,32,19,24
미세먼지(PM10),도시대기,[서울 강서구]강서구,2021년2월,67,33,33,25,25,64,81,25,22,34,78,112,124,111,55,21,34,40,42,69,75,54,50,54,67,46,18,25
미세먼지(PM10),도시대기,[서울 관악구]관악구,2021년2월,54,28,28,21,23,58,72,22,22,32,63,85,92,88,46,19,30,34,36,64,65,45,41,42,49,33,18,21
미세먼지(PM10),도시대기,[서울 광진구]광진구,2021년2월,61,31,28,24,25,55,77,26,22,32,60,69,79,84,52,22,38,37,41,61,63,51,45,48,56,33,15,23
미세먼지(PM10),도시대기,[서울 구로구]구로구,2021년2월,66,28,29,22,25,64,79,23,24,33,76,97,111,98,50,19,38,43,41,71,74,57,57,54,63,39,18,23
미세먼지(PM10),도시대기,[서울 금천구]금천구,2021년2월,66,32,34,27,28,67,86,27,29,38,76,112,111,105,52,23,35,44,43,70,69,51,50,56,59,32,27,28
미세먼지(PM10),도시대기,[서울 노원구]노원구,2021년2월,67,34,34,24,28,65,80,28,25,37,67,76,85,79,50,23,40,41,47,65,70,55,51,52,54,35,20,25
미세먼지(PM10),도시대기,[서울 도봉구]도봉구,2021년2월,62,23,24,16,22,61,71,16,15,30,62,70,72,65,37,14,36,35,40,58,65,50,47,47,44,29,11,14
미세먼지(PM10),도시대기,[서울 동대문구]동대문구,2021년2월,63,29,28,22,25,59,74,27,21,33,66,80,86,85,56,22,37,38,44,68,69,55,46,46,51,36,17,23
미세먼지(PM10),도시대기,[서울 동작구]동작구,2021년2월,66,35,34,28,28,66,83,29,27,35,69,91,95,94,51,25,42,46,44,68,69,55,57,55,58,39,19,25
미세먼지(PM10),도시대기,[서울 마포구]마포구,2021년2월,54,27,30,22,23,55,64,23,20,29,61,82,90,86,50,21,35,38,39,61,65,47,45,47,52,38,17,22
미세먼지(PM10),도시대기,[서울 서대문구]서대문구,2021년2월,59,24,25,18,21,60,73,20,17,31,65,75,71,70,43,17,40,38,39,59,66,48,51,45,47,23,8,15
미세먼지(PM10),도시대기,[서울 서초구]서초구,2021년2월,87,31,32,25,26,73,87,25,23,36,75,89,100,98,53,18,46,44,47,79,77,62,56,50,64,37,15,21
미세먼지(PM10),도시대기,[서울 성동구]성동구,2021년2월,60,29,29,23,23,58,76,24,22,31,65,77,85,93,52,22,35,36,41,66,65,51,43,44,51,33,14,21
미세먼지(PM10),도시대기,[서울 성북구]성북구,2021년2월,71,28,29,21,28,71,79,26,20,35,69,77,79,79,50,19,45,42,46,71,77,61,53,54,58,37,14,23
미세먼지(PM10),도시대기,[서울 송파구]송파구,2021년2월,56,27,28,22,21,48,68,25,22,29,54,74,85,91,48,22,37,39,40,56,63,51,45,45,51,33,16,24
미세먼지(PM10),도시대기,[서울 양천구]양천구,2021년2월,67,32,33,26,27,67,83,27,25,37,77,110,121,105,52,24,38,45,43,69,76,51,54,54,64,43,18,25
미세먼지(PM10),도시대기,[서울 영등포구]영등포구,2021년2월,58,27,30,22,23,59,74,23,21,30,66,86,99,90,49,20,29,35,37,64,68,46,42,43,55,38,17,22
미세먼지(PM10),도시대기,[서울 용산구]용산구,2021년2월,98,31,29,24,23,56,69,26,21,30,54,69,77,84,49,21,39,40,40,58,65,50,50,44,47,30,16,21
미세먼지(PM10),도시대기,[서울 은평구]은평구,2021년2월,62,28,29,21,23,67,77,25,19,33,68,79,74,76,51,21,45,43,42,66,71,54,55,48,51,30,13,18
미세먼지(PM10),도시대기,[서울 종로구]종로구,2021년2월,71,33,33,25,30,68,84,28,23,35,71,86,86,87,56,23,44,43,46,70,73,56,54,51,55,38,18,24
미세먼지(PM10),도시대기,[서울 중구]중구,2021년2월,75,35,38,27,31,71,89,29,25,39,79,94,93,100,60,25,43,46,51,74,83,58,57,55,62,43,21,27
미세먼지(PM10),도시대기,[서울 중랑구]중랑구,2021년2월,68,29,32,23,26,64,84,26,24,34,64,75,84,85,57,22,35,37,45,68,69,53,43,47,51,34,16,23
미세먼지(PM10),도로변대기,[서울 강남구]도산대로,2021년2월,73,34,34,30,31,71,85,30,27,38,77,86,98,100,55,24,47,49,51,82,81,66,62,58,69,44,20,28
미세먼지(PM10),도로변대기,[서울 강동구]천호대로,2021년2월,80,37,40,29,33,71,96,34,28,37,72,85,98,103,58,25,43,47,48,77,68,65,53,56,64,39,18,29
미세먼지(PM10),도로변대기,[서울 강서구]공항대로,2021년2월,62,34,33,25,25,60,70,29,27,33,70,96,107,98,53,23,41,47,42,72,72,60,59,57,75,53,24,32
미세먼지(PM10),도로변대기,[서울 금천구]시흥대로,2021년2월,72,35,38,29,31,71,89,30,32,39,85,115,124,116,57,24,38,49,48,81,81,60,57,64,74,50,24,29
미세먼지(PM10),도로변대기,[서울 노원구]화랑로,2021년2월,71,36,38,27,32,67,85,32,28,38,64,77,90,90,59,27,43,47,49,72,67,56,56,57,59,46,22,27
미세먼지(PM10),도로변대기,[서울 동대문구]홍릉로,2021년2월,66,31,32,23,27,63,74,28,24,33,62,72,79,81,50,23,35,37,43,73,65,54,44,46,49,35,17,24
미세먼지(PM10),도로변대기,[서울 동작구]동작대로 중앙차로,2021년2월,69,34,36,26,28,65,82,30,30,36,70,94,104,100,53,22,40,47,45,76,74,58,55,58,70,46,21,25
미세먼지(PM10),도로변대기,[서울 마포구]신촌로,2021년2월,66,35,35,26,28,65,79,31,25,34,71,87,92,96,58,25,43,46,42,76,74,57,54,55,64,40,19,24
미세먼지(PM10),도로변대기,[서울 서초구]강남대로,2021년2월,66,32,31,25,24,60,80,28,26,32,62,85,93,91,51,23,44,48,42,70,68,59,57,57,62,36,16,21
미세먼지(PM10),도로변대기,[서울 성동구]강변북로,2021년2월,68,32,33,28,27,66,82,28,25,35,71,82,91,96,52,22,41,44,46,77,69,63,57,53,59,34,15,24
미세먼지(PM10),도로변대기,[서울 성북구]정릉로,2021년2월,69,33,37,31,30,66,81,31,27,36,68,83,85,86,55,26,39,42,47,74,76,54,50,54,55,39,19,24
미세먼지(PM10),도로변대기,[서울 영등포구]영등포로,2021년2월,65,31,33,24,26,65,78,26,25,35,71,89,105,95,52,21,35,40,43,72,76,54,51,49,61,43,21,24
미세먼지(PM10),도로변대기,[서울 용산구]한강대로,2021년2월,69,34,40,27,31,68,83,30,26,37,74,87,92,94,64,25,42,46,51,77,83,58,54,55,64,45,29,28
미세먼지(PM10),도로변대기,[서울 종로구]종로,2021년2월,60,29,31,22,26,61,77,25,22,32,65,79,80,81,52,22,33,36,41,61,64,47,42,44,48,38,17,22
미세먼지(PM10),도로변대기,[서울 중구]청계천로,2021년2월,67,31,33,24,27,64,81,27,23,33,67,82,84,86,55,23,38,41,44,67,70,55,51,50,55,39,18,24
미세먼지(PM10),도시대기,[서울 강남구]강남구,2021년3월,15,10,34,45,34,26,21,39,46,92,116,64,51,76,79,81,88,95,68,29,42,34,69,57,60,106,55,18,267,133,37
미세먼지(PM10),도시대기,[서울 강동구]강동구,2021년3월,16,10,35,52,38,27,23,43,52,93,122,86,57,81,84,90,99,104,66,26,45,39,81,64,70,107,55,17,276,129,43
미세먼지(PM10),도시대기,[서울 강북구]강북구,2021년3월,13,8,39,44,36,33,23,40,43,90,126,71,58,82,85,99,103,101,66,27,44,39,78,68,71,90,52,16,290,87,39
미세먼지(PM10),도시대기,[서울 강서구]강서구,2021년3월,19,11,42,41,37,32,22,46,48,103,137,87,57,90,92,94,89,98,88,35,46,36,74,55,62,125,70,17,304,156,44
미세먼지(PM10),도시대기,[서울 관악구]관악구,2021년3월,13,11,37,36,33,26,22,41,45,84,109,62,47,69,72,79,83,85,71,30,40,34,66,50,53,100,55,18,267,114,38
미세먼지(PM10),도시대기,[서울 광진구]광진구,2021년3월,14,8,32,41,33,23,20,37,48,90,120,70,52,76,81,83,91,98,59,27,42,36,75,59,59,92,56,17,265,125,39
미세먼지(PM10),도시대기,[서울 구로구]구로구,2021년3월,14,11,41,46,39,29,23,47,54,98,127,72,53,77,87,112,103,108,87,28,41,40,89,63,70,128,73,23,318,163,49
미세먼지(PM10),도시대기,[서울 금천구]금천구,2021년3월,15,15,41,41,37,32,29,49,52,99,126,72,52,80,80,90,95,96,75,37,47,38,75,55,62,111,49,21,302,117,39
미세먼지(PM10),도시대기,[서울 노원구]노원구,2021년3월,15,10,36,42,34,32,21,38,43,77,117,68,57,76,81,93,96,92,58,24,41,34,78,61,65,84,51,18,251,89,38
미세먼지(PM10),도시대기,[서울 도봉구]도봉구,2021년3월,10,4,30,37,29,23,15,31,35,75,107,63,50,66,70,109,96,92,57,21,35,31,77,61,69,81,47,16,288,90,37
미세먼지(PM10),도시대기,[서울 동대문구]동대문구,2021년3월,18,10,35,45,38,28,22,38,44,85,112,63,54,77,88,83,90,94,62,27,43,36,75,62,66,96,62,19,261,129,40
미세먼지(PM10),도시대기,[서울 동작구]동작구,2021년3월,16,12,39,41,36,30,26,46,49,94,123,64,52,74,73,92,98,95,70,31,45,42,81,64,67,121,60,21,310,115,46
미세먼지(PM10),도시대기,[서울 마포구]마포구,2021년3월,14,10,34,36,31,26,21,38,39,81,105,66,49,69,72,84,85,85,74,27,40,34,66,50,54,100,54,16,272,148,40
미세먼지(PM10),도시대기,[서울 서대문구]서대문구,2021년3월,7,6,36,35,31,22,18,37,39,84,99,61,46,68,76,112,89,93,59,24,32,34,77,58,64,96,53,21,323,109,33
미세먼지(PM10),도시대기,[서울 서초구]서초구,2021년3월,14,10,44,46,41,28,27,48,50,100,122,69,56,84,88,110,105,109,75,30,44,48,93,67,75,123,60,22,313,134,48
미세먼지(PM10),도시대기,[서울 성동구]성동구,2021년3월,23,16,36,45,37,26,25,37,49,96,121,67,55,82,85,79,89,97,64,26,42,36,73,61,63,107,59,19,262,134,39
미세먼지(PM10),도시대기,[서울 성북구]성북구,2021년3월,13,7,38,47,42,31,20,39,45,89,119,67,56,75,82,105,108,106,65,24,41,40,91,70,79,103,58,19,290,96,43
미세먼지(PM10),도시대기,[서울 송파구]송파구,2021년3월,15,10,32,40,35,27,23,41,48,85,112,60,51,67,68,80,93,96,68,27,43,36,70,57,59,92,53,17,263,130,42
